평가년도,도서관구분,도서관코드,도서관명,행정구역,시군구,장서수(인쇄),사서수,대출자수,대출권수,도서예산(자료구입비)
2023,LIBTYPE000002,2060142021,고성군립도서관,강원,고성군,56792,1,552,8430,18240
2023,LIBTYPE000002,2060148018,고성동부도서관,경남,고성군,39788,0,264,4598,13331
2023,LIBTYPE000002,2060132010,고운남측도서관,세종,세종시,35577,1,6752,103066,21600
2023,LIBTYPE000002,2060145023,고창군립도서관,전북,고창군,73578,4,943,6016,22894
2023,LIBTYPE000002,20601110065,고척열린도서관,서울,구로구,33050,2,8803,102753,9278
2023,LIBTYPE000002,2060148002,고향의봄도서관,경남,창원시,165278,3,10385,110383,95549
2023,LIBTYPE000002,2060146014,고흥군립도서관,전남,고흥군,87641,0,2507,8386,33000
2023,LIBTYPE000002,2060111010,관악중앙도서관,서울,관악구,171699,13,21392,205648,120277
2023,LIBTYPE000002,2030146001,관옥나무도서관,전남,순천시,5800,1,1000,1145,2000
2023,LIBTYPE000002,2060146046,광양금호도서관,전남,광양시,19295,3,3198,62233,75640
2023,LIBTYPE000002,2060146044,광양용강도서관,전남,광양시,46916,2,2565,45738,41500
2023,LIBTYPE000002,2060146011,광양중마도서관,전남,광양시,84141,3,4775,98838,74607
2023,LIBTYPE000002,2060146010,광양중앙도서관,전남,광양시,193973,3,2952,46688,101997
2023,LIBTYPE000002,2050124001,광주중앙도서관,광주,동구,181483,7,6172,103375,85850
2023,LIBTYPE000002,2060111004,광진정보도서관,서울,광진구,306496,18,23746,559869,468034
2023,LIBTYPE000002,2060144024,광천공공도서관,충남,홍성군,114509,3,1810,19679,45000
2023,LIBTYPE000002,2050143011,괴산교육도서관,충북,괴산군,68878,3,1243,24886,32900
2023,LIBTYPE000002,20601110004,구립상림도서관,서울,은평구,38495,3,3137,51215,19146
2023,LIBTYPE000002,2060145017,군산시립도서관,전북,군산시,154412,12,12564,227311,134339
2023,LIBTYPE000002,2060111028,글빛정보도서관,서울,관악구,67406,3,11663,82816,86343
2023,LIBTYPE000002,2050143014,금왕교육도서관,충북,음성군,69577,4,10720,20906,40980
2023,LIBTYPE000002,2060146023,금일공공도서관,전남,완도군,48674,0,5772,5772,21300
2023,LIBTYPE000002,2050124003,금호평생교육관,광주,남구,157384,11,22907,86490,361555
2023,LIBTYPE000002,2060145009,김제시립도서관,전북,김제시,154354,5,2818,60191,72000
2023,LIBTYPE000002,2060147009,김천시립도서관,경북,김천시,231919,9,6833,91737,386241
2023,LIBTYPE000002,2060148039,김해율하도서관,경남,김해시,69959,4,83687,255319,112799
2023,LIBTYPE000002,2060146009,나주시립도서관,전남,나주시,91987,1,3416,12182,48064
2023,LIBTYPE000002,2060123034,남동논현도서관,인천,남동구,53000,6,10838,179768,89205
2023,LIBTYPE000002,2060145022,남원시립도서관,전북,남원시,62127,2,2292,35561,39950
2023,LIBTYPE000002,2060121024,내리새라도서관,부산,기장군,22708,2,2264,52570,40000
2023,LIBTYPE000002,2060111026,노원중앙도서관,서울,노원구,176938,20,23869,58534,236800
2023,LIBTYPE000002,2060146024,노화공공도서관,전남,완도군,58338,0,5556,5884,32000
2023,LIBTYPE000002,2060144005,논산강경도서관,충남,논산시,74854,1,1048,27824,43140
2023,LIBTYPE000002,2060144006,논산연무도서관,충남,논산시,72585,1,1041,25467,41466
2023,LIBTYPE000002,2060144043,논산열린도서관,충남,논산시,84155,5,5255,126894,149200
2023,LIBTYPE000002,2030121002,느티나무도서관,부산,해운대구,19176,1,1745,19176,2000
2023,LIBTYPE000002,2030141006,느티나무도서관,경기,용인시,66517,7,3430,66391,50196
2023,LIBTYPE000002,20601110050,다산성곽도서관,서울,중구,15006,4,3141,23784,57121
2023,LIBTYPE000002,2050143015,단양교육도서관,충북,단양군,45702,3,491,6223,30600
2023,LIBTYPE000002,2060111075,달빛마루도서관,서울,성북구,59387,5,6942,54200,31319
2023,LIBTYPE000002,2060122023,달서영어도서관,대구,달서구,40961,3,2111,72623,57672
2023,LIBTYPE000002,2060122009,달성군립도서관,대구,달성군,94099,8,16441,204004,119098
2023,LIBTYPE000002,2060125014,대전둔산도서관,대전,서구,144898,3,9800,261379,113160
2023,LIBTYPE000002,2060121015,동래읍성도서관,부산,동래구,59832,4,38020,128505,75000
2023,LIBTYPE000002,2030122008,동일공공도서관,대구,동구,17440,0,0,0,0
2023,LIBTYPE000002,2060123033,동춘나래도서관,인천,연수구,36175,1,30275,138754,49000
2023,LIBTYPE000002,2050142011,동해교육도서관,강원,동해시,114526,4,2711,49145,61000
2023,LIBTYPE000002,2060142033,둔내태성도서관,강원,횡성군,29744,0,517,8807,29956
2023,LIBTYPE000002,2030111011,라이브러리피치,서울,종로구,3112,0,0,0,43907
2023,LIBTYPE000002,2060148012,마산합포도서관,경남,창원시,208630,5,13753,180847,95995
2023,LIBTYPE000002,2060148010,마산회원도서관,경남,창원시,197903,5,12490,143831,117089
2023,LIBTYPE000002,20601110016,마포중앙도서관,서울,마포구,236877,12.5,34646,517486,231447
2023,LIBTYPE000002,2030121003,맨발동무도서관,부산,북구,32964,1,1580,9590,12171
2023,LIBTYPE000002,2030111004,명성교회도서관,서울,강동구,131845,1,2601,224646,24872
2023,LIBTYPE000002,2050142008,명주교육도서관,강원,강릉시,101405,3,16049,33855,53925
2023,LIBTYPE000002,2060111052,목마교육도서관,서울,양천구,40276,6,11002,110167,119728
2023,LIBTYPE000002,2060146001,목포시립도서관,전남,목포시,321728,8,2546,51512,67166
2023,LIBTYPE000002,2060146043,목포영어도서관,전남,목포시,24743,1,684,19746,10154
2023,LIBTYPE000002,2050142007,문막교육도서관,강원,원주시,86142,3,19739,21628,43000
2023,LIBTYPE000002,2050143006,미원교육도서관,충북,청주시,64356,1,1408,6642,38000
2023,LIBTYPE000002,2060148006,밀양시립도서관,경남,밀양시,150160,4,60766,121962,93500
2023,LIBTYPE000002,2060141268,백운호수도서관,경기,의왕시,16180,3.5,3939,59677,51000
2023,LIBTYPE000002,2060144009,보령시립도서관,충남,보령시,55160,5,23667,23667,44567
2023,LIBTYPE000002,2060144010,보령주산도서관,충남,보령시,38909,0,849,849,5000
2023,LIBTYPE000002,2050143007,보은교육도서관,충북,보은군,47892,3,7560,21153,32760
2023,LIBTYPE000002,2060143032,보은군립도서관,충북,보은군,20650,0.5,4307,6279,45904
2023,LIBTYPE000002,2060121001,부산강서도서관,부산,강서구,125519,3,5516,83296,134274
2023,LIBTYPE000002,2050121013,부산영어도서관,부산,부산진구,61725,3,19386,95085,87750
2023,LIBTYPE000002,2060145019,부안군립도서관,전북,부안군,75095,3,1286,21923,40280
2023,LIBTYPE000002,2060111083,사당솔밭도서관,서울,동작구,68664,6,13145,132331,59528
2023,LIBTYPE000002,2060142017,사북공공도서관,강원,정선군,45011,2,3010,15494,34854
2023,LIBTYPE000002,2050142005,삼척교육문화관,강원,삼척시,178594,8,47703,100388,131500
2023,LIBTYPE000002,2060142012,삼척도계도서관,강원,삼척시,86827,2,3470,10902,23500
2023,LIBTYPE000002,2060142013,삼척원덕도서관,강원,삼척시,78723,2,980,3134,13500
2023,LIBTYPE000002,2060122024,서구영어도서관,대구,서구,16789,0.5,696,17693,36240
2023,LIBTYPE000002,2060124022,서빛마루도서관,광주,서구,19330,2,2863,17557,338900
2023,LIBTYPE000002,2060144011,서산시립도서관,충남,서산시,311594,11,55745,216738,272416
2023,LIBTYPE000002,2060123029,선학별빛도서관,인천,연수구,58891,1.5,43968,75729,91018
2023,LIBTYPE000002,2060111002,성동구립도서관,서울,성동구,231832,19,16878,323979,204908
2023,LIBTYPE000002,20601110037,성북길빛도서관,서울,성북구,35885,6,9003,124240,44103
2023,LIBTYPE000002,2060111009,성북정보도서관,서울,성북구,159681,16,45898,75698,156892
2023,LIBTYPE000002,2060149010,성산일출도서관,제주,서귀포시,75069,1,5748,20061,30988
2023,LIBTYPE000002,2060132012,세종시립도서관,세종,세종시,166955,13,29162,499443,525567
2023,LIBTYPE000002,2050142009,속초교육도서관,강원,속초시,82626,3,13851,28530,43000
2023,LIBTYPE000002,2050142004,속초교육문화관,강원,속초시,128376,10,35773,75791,94800
2023,LIBTYPE000002,2060142032,속초시립도서관,강원,속초시,70230,3,1061,21568,50000
2023,LIBTYPE000002,20601110014,송파위례도서관,서울,송파구,55605,6,13482,158793,50000
2023,LIBTYPE000002,2060145034,순창군립도서관,전북,순창군,55679,3,6812,19474,44105
2023,LIBTYPE000002,20601110049,신당누리도서관,서울,중구,15374,3,3620,15164,42236
2023,LIBTYPE000002,2060146025,신안군립도서관,전남,신안군,44125,0,614,3344,24929
2023,LIBTYPE000002,2060111027,신월음악도서관,서울,양천구,50422,7,9217,64220,135598
2023,LIBTYPE000002,20601110035,쌍문채움도서관,서울,도봉구,24400,3,5118,46037,43646
2023,LIBTYPE000002,2060149011,안덕산방도서관,제주,서귀포시,70617,4,3049,61218,37000
2023,LIBTYPE000002,2060121020,안락누리도서관,부산,동래구,60143,3,5691,117197,82209
2023,LIBTYPE000002,2050142020,양구교육도서관,강원,양구군,80370,3,1669,39829,73780
2023,LIBTYPE000002,2050142010,양양교육도서관,강원,양양군,70963,3,13049,41651,46250
2023,LIBTYPE000002,20601110029,양원숲속도서관,서울,중랑구,56188,5,32005,161374,105549
2023,LIBTYPE000002,2060141180,양주희망도서관,경기,양주시,65677,3.5,15069,45616,49748
2023,LIBTYPE000002,20601110048,양천중앙도서관,서울,양천구,93967,21,21536,247910,194917
2023,LIBTYPE000002,2060141057,양평용문도서관,경기,양평군,83650,2,3138,59784,60398
2023,LIBTYPE000002,2060143019,엄정꿈터도서관,충북,충주시,27325,0,3873,3873,8100
2023,LIBTYPE000002,2060111095,여의샛강도서관,서울,영등포구,14796,3,5108,47405,28970
2023,LIBTYPE000002,2060123038,연수꿈담도서관,인천,연수구,49497,1.5,59344,104020,88998
2023,LIBTYPE000002,2060123014,연수청학도서관,인천,연수구,97306,4,68869,125491,102998
2023,LIBTYPE000002,2060131006,염포양정도서관,울산,북구,53328,2,1964,38027,27000
2023,LIBTYPE000002,2060146021,영광군립도서관,전남,영광군,93270,3,230,4368,32707
2023,LIBTYPE000002,2050143009,영동교육도서관,충북,영동군,113426,3,6781,16396,21000
2023,LIBTYPE000002,2050142015,영월교육도서관,강원,영월군,107036,3,1573,35876,54570
2023,LIBTYPE000002,2060142014,영월주천도서관,강원,영월군,29205,0,181,4973,9996
2023,LIBTYPE000002,2060147015,영주시립도서관,경북,영주시,96588,4,15285,34270,52724
2023,LIBTYPE000002,2060147016,영천시립도서관,경북,영천시,164840,5,5211,109167,142623
2023,LIBTYPE000002,2060144031,예산군립도서관,충남,예산군,67180,2,501,11298,57433
2023,LIBTYPE000002,2060144020,예산삽교도서관,충남,예산군,71608,1,10054,10554,35294
2023,LIBTYPE000002,2060143025,오창호수도서관,충북,청주시,148461,7,71991,339919,98877
2023,LIBTYPE000002,2060146012,옥과공공도서관,전남,곡성군,47785,1,11277,11277,30000
2023,LIBTYPE000002,2060141236,옥정호수도서관,경기,양주시,91614,4,15213,240554,77650
2023,LIBTYPE000002,2050143008,옥천교육도서관,충북,옥천군,44360,4,15214,15214,21600
2023,LIBTYPE000002,2060143016,옥천군민도서관,충북,옥천군,84541,3,2242,51295,101169
2023,LIBTYPE000002,2060146022,완도군립도서관,전남,완도군,126710,2,22031,23637,16000
2023,LIBTYPE000002,2060141024,용인중앙도서관,경기,용인시,302982,6,22857,295723,185918
2023,LIBTYPE000002,2050131002,울산남부도서관,울산,남구,291824,16,12136,307443,205157
2023,LIBTYPE000002,2050131003,울산동부도서관,울산,동구,261229,12,8496,246241,147713
2023,LIBTYPE000002,2050131001,울산중부도서관,울산,중구,0,4,12387,48336,68051
2023,LIBTYPE000002,2060131013,울주천상도서관,울산,울주군,52498,3,5226,108961,66435
2023,LIBTYPE000002,2060147030,울진남부도서관,경북,울진군,58779,0,467,6538,30000
2023,LIBTYPE000002,2050142002,원주교육문화관,강원,원주시,272690,10,5750,145862,163651
2023,LIBTYPE000002,2060141281,월피예술도서관,경기,안산시,21432,4,4373,39937,96240
2023,LIBTYPE000002,2060111007,은평구립도서관,서울,은평구,233401,19,18660,208094,146766
2023,LIBTYPE000002,2050143013,음성교육도서관,충북,음성군,42001,4,956,12736,40740
2023,LIBTYPE000002,2060143009,음성대소도서관,충북,음성군,47768,3,996,12304,24000
2023,LIBTYPE000002,2060111055,응암정보도서관,서울,은평구,39961,6,24254,61583,50563
2023,LIBTYPE000002,2060147022,의성군립도서관,경북,의성군,60784,4,2391,9306,45000
2023,LIBTYPE000002,2060141206,이동꿈틀도서관,경기,용인시,36951,0.5,2425,16979,28639
2023,LIBTYPE000002,2060124014,이야기꽃도서관,광주,광산구,58226,3,5456,103756,68850
2023,LIBTYPE000002,2060141045,이천시립도서관,경기,이천시,167947,5,7578,120906,105928
2023,LIBTYPE000002,2050142021,인제교육도서관,강원,인제군,69389,3,953,21803,44020
2023,LIBTYPE000002,2060145042,임실군립도서관,전북,임실군,26668,2,6957,22460,74566
2023,LIBTYPE000002,20601110040,자양한강도서관,서울,광진구,58749,9,13746,245550,107216
2023,LIBTYPE000002,2060145012,장수군립도서관,전북,장수군,52573,1,2772,8298,30000
2023,LIBTYPE000002,2060145025,전북도청도서관,전북,전주시,90579,4,9461,26841,44924
2023,LIBTYPE000002,2050142017,정선교육도서관,강원,정선군,76345,3,882,18056,50200
2023,LIBTYPE000002,2060143004,제천시립도서관,충북,제천시,386299,15,35999,151098,317706
2023,LIBTYPE000002,2060143005,제천여성도서관,충북,제천시,69036,2,8025,23576,60000
2023,LIBTYPE000002,20601110034,중랑상봉도서관,서울,중랑구,62602,5,24133,127848,100080
2023,LIBTYPE000002,2050143004,중원교육도서관,충북,충주시,50890,2,314,6967,25210
2023,LIBTYPE000002,2060142031,중천철학도서관,강원,원주시,41658,2,3102,22903,28013
2023,LIBTYPE000002,2050143012,증평교육도서관,충북,증평군,39206,4,845,18844,36500
2023,LIBTYPE000002,2060143022,증평군립도서관,충북,증평군,85679,2,21194,48623,84805
2023,LIBTYPE000002,2060123036,지혜의숲도서관,인천,강화군,18974,2,1562,29597,29252
2023,LIBTYPE000002,2060147027,진보공공도서관,경북,청송군,35871,1,2362,10911,29992
2023,LIBTYPE000002,2060148022,진영한빛도서관,경남,김해시,129923,5,10808,133184,148249
2023,LIBTYPE000002,2050143010,진천교육도서관,충북,진천군,43759,3,3112,8740,30240
2023,LIBTYPE000002,2060143021,진천군립도서관,충북,진천군,104244,5,38450,38450,84000
2023,LIBTYPE000002,2060148001,창원중앙도서관,경남,창원시,324947,12,17517,230416,119098
2023,LIBTYPE000002,2060142019,철원갈말도서관,강원,철원군,61941,2,9823,15327,50000
2023,LIBTYPE000002,2050142018,철원교육도서관,강원,철원군,60178,3,13182,26232,52948
2023,LIBTYPE000002,2060142018,철원김화도서관,강원,철원군,66418,2,5752,22027,115000
2023,LIBTYPE000002,2060111094,청운문학도서관,서울,종로구,42586,4,8426,28801,89590
2023,LIBTYPE000002,2060143028,청주금빛도서관,충북,청주시,73446,1,14200,369654,90296
2023,LIBTYPE000002,2060143034,청주내수도서관,충북,청주시,26000,2,4657,52555,58576
2023,LIBTYPE000002,2060143014,청주상당도서관,충북,청주시,140939,1,10130,168142,84406
2023,LIBTYPE000002,2060143018,청주서원도서관,충북,청주시,125286,3,42982,139364,86074
2023,LIBTYPE000002,2060143001,청주시립도서관,충북,청주시,244946,8,27384,107287,159215
2023,LIBTYPE000002,2030143001,청주열린도서관,충북,청주시,32002,6,0,0,31200
2023,LIBTYPE000002,2060143013,청주오창도서관,충북,청주시,107297,3,18557,95509,52822
2023,LIBTYPE000002,2060143011,청주청원도서관,충북,청주시,151974,2,50104,257862,91172
2023,LIBTYPE000002,2060143012,청주흥덕도서관,충북,청주시,135655,3,39278,191478,85640
2023,LIBTYPE000002,2050142006,춘성교육도서관,강원,춘천시,63682,3,848,20131,48800
2023,LIBTYPE000002,2050142001,춘천교육문화관,강원,춘천시,148800,10,20287,47523,111000
2023,LIBTYPE000002,2060142003,춘천남산도서관,강원,춘천시,37080,1,826,11551,26997
2023,LIBTYPE000002,2060142004,춘천동내도서관,강원,춘천시,66415,1,2946,35123,42000
2023,LIBTYPE000002,2060142006,춘천서면도서관,강원,춘천시,29345,1,1513,15901,37923
2023,LIBTYPE000002,2060142001,춘천시립도서관,강원,춘천시,257403,11,20434,373733,359200
2023,LIBTYPE000002,2060143002,충주시립도서관,충북,충주시,265217,6,10297,176941,185529
2023,LIBTYPE000002,2060147029,칠곡군립도서관,경북,칠곡군,90688,6,3049,68295,103158
2023,LIBTYPE000002,2060145038,콩쥐팥쥐도서관,전북,완주군,46023,1,5625,112739,70039
2023,LIBTYPE000002,2050142012,태백교육도서관,강원,태백시,87339,3,1605,35775,61960
2023,LIBTYPE000002,2060142011,태백시립도서관,강원,태백시,118212,3,7169,24933,80000
2023,LIBTYPE000002,2060144019,태안안면도서관,충남,태안군,42290,0,0,0,14000
2023,LIBTYPE000002,2060142022,토성공공도서관,강원,고성군,41323,1,638,13604,41611
2023,LIBTYPE000002,2060148026,통영시립도서관,경남,통영시,89132,4,4940,74258,40642
2023,LIBTYPE000002,2050142016,평창교육도서관,강원,평창군,84513,3,5528,21026,45000
2023,LIBTYPE000002,2030111003,한국학생도서관,서울,중구,11313,2,51,102,1323
2023,LIBTYPE000002,2030122002,한들마을도서관,대구,동구,25112,0.5,145,5379,11300
2023,LIBTYPE000002,2060123032,함박비류도서관,인천,연수구,34802,1,14963,46867,57981
2023,LIBTYPE000002,2060146030,함평군립도서관,전남,함평군,32187,2,208,6083,10000
2023,LIBTYPE000002,20601110060,항동푸른도서관,서울,구로구,13725,3,3713,49939,34276
2023,LIBTYPE000002,2060146027,해남군립도서관,전남,해남군,100989,3,39881,39881,50000
2023,LIBTYPE000002,2060144035,홍산공공도서관,충남,부여군,30159,1,1360,5453,31710
2023,LIBTYPE000002,2050142013,홍천교육도서관,강원,홍천군,80438,4,15577,29914,53000
2023,LIBTYPE000002,2060142040,홍천내면도서관,강원,홍천군,11313,2,1543,4376,19585
2023,LIBTYPE000002,2060142028,홍천연봉도서관,강원,홍천군,76882,2,2170,22757,41366
2023,LIBTYPE000002,2060146037,화순열린도서관,전남,화순군,70226,3,22029,22029,54000
2023,LIBTYPE000002,2060148020,화정글샘도서관,경남,김해시,108765,7,5820,229779,101988
2023,LIBTYPE000002,2050142019,화천교육도서관,강원,화천군,52382,3,865,17227,45000
2023,LIBTYPE000002,2050142014,횡성교육도서관,강원,횡성군,98876,3,4938,11165,44749
2023,LIBTYPE000002,2060142030,횡성군립도서관,강원,횡성군,78063,1,2308,40523,90000
2023,LIBTYPE000002,20601110056,휘경행복도서관,서울,동대문구,17213,3,2823,51941,51099
2023,LIBTYPE000002,20601110003,구의제3동도서관,서울,광진구,26008,3,33273,80739,24719
2023,LIBTYPE000002,2060122016,서구 비산도서관,대구,서구,28256,1.5,1207,24390,36271
2023,LIBTYPE000002,2060111039,자양제4동도서관,서울,광진구,25775,3,6044,50808,20822
2023,LIBTYPE000002,2060124009,계림꿈나무도서관,광주,동구,27493,2,1840,40606,31842
2023,LIBTYPE000002,2060121023,고촌어울림도서관,부산,기장군,22945,2,990,27049,40000
2023,LIBTYPE000002,2060144002,공주기적의도서관,충남,공주시,128692,4,24943,116089,106909
2023,LIBTYPE000002,2060141131,과천시문원도서관,경기,과천시,71697,3,14045,94096,71400
2023,LIBTYPE000002,2060141191,광명시소하도서관,경기,광명시,145652,7,19077,281168,205913
2023,LIBTYPE000002,2060141244,광명시연서도서관,경기,광명시,48504,1,8941,83411,94668
2023,LIBTYPE000002,2060141145,광명시철산도서관,경기,광명시,151729,7,18985,230064,191113
2023,LIBTYPE000002,2060141213,광명시충현도서관,경기,광명시,59911,2,8495,51309,35235
2023,LIBTYPE000002,2060141035,광명시하안도서관,경기,광명시,247923,11,18831,268160,168941
2023,LIBTYPE000002,2060141075,교문방정환도서관,경기,구리시,163685,4,1520,1520,64900
2023,LIBTYPE000002,2060146013,구례군매천도서관,전남,구례군,44630,3,1004,10882,35000
2023,LIBTYPE000002,20601110031,구로기적의도서관,서울,구로구,31132,6,4968,102339,43961
2023,LIBTYPE000002,2060111012,구로꿈나무도서관,서울,구로구,66281,3,5511,34900,29212
2023,LIBTYPE000002,2060141284,구리시갈매도서관,경기,구리시,43035,5,7433,152470,83900
2023,LIBTYPE000002,2060141074,구리시인창도서관,경기,구리시,253794,6.5,10795,198714,170256
2023,LIBTYPE000002,2050145017,군산교육문화회관,전북,군산시,112588,8,3090,73004,97200
2023,LIBTYPE000002,20601110051,김근태기념도서관,서울,도봉구,17046,5,2532,11659,38620
2023,LIBTYPE000002,2050145018,김제교육문화회관,전북,김제시,101663,5,1069,21861,80400
2023,LIBTYPE000002,2060141216,김포시고촌도서관,경기,김포시,101294,2,6048,274994,123658
2023,LIBTYPE000002,2060141256,김포시마산도서관,경기,김포시,69266,5,14757,348690,123092
2023,LIBTYPE000002,2060141132,김포시양곡도서관,경기,김포시,109370,3,7775,141857,98882
2023,LIBTYPE000002,2060141223,김포시장기도서관,경기,김포시,168096,15,24112,501850,189487
2023,LIBTYPE000002,2060141047,김포시중봉도서관,경기,김포시,366372,2,0,0,0
2023,LIBTYPE000002,2060141104,김포시통진도서관,경기,김포시,170516,3,8386,173573,94093
2023,LIBTYPE000002,2060141232,김포시풍무도서관,경기,김포시,122910,4,18526,425401,141366
2023,LIBTYPE000002,2050145003,남원교육문화회관,전북,남원시,114212,4,6653,15243,66500
2023,LIBTYPE000002,2060121018,대라다목적도서관,부산,기장군,45548,2,2042,35036,40000
2023,LIBTYPE000002,2060122018,대명어울림도서관,대구,남구,14325,1,1109,17392,28152
2023,LIBTYPE000002,2060141080,동두천시립도서관,경기,동두천시,209577,4,17623,111755,84200
2023,LIBTYPE000002,2060141246,목동이음터도서관,경기,화성시,75948,5,15193,305572,109540
2023,LIBTYPE000002,2060146048,목포어울림도서관,전남,목포시,33876,5,24666,79906,108317
2023,LIBTYPE000002,2060146020,무안군공공도서관,전남,무안군,61637,1,178,7668,23000
2023,LIBTYPE000002,2060146016,보성농어촌도서관,전남,보성군,26619,0,1599,1599,15000
2023,LIBTYPE000002,2050145010,부안교육문화회관,전북,부안군,81173,5,1097,23285,60000
2023,LIBTYPE000002,2060146041,빛가람시립도서관,전남,나주시,90442,2,49842,186205,86339
2023,LIBTYPE000002,2060141255,서연이음터도서관,경기,화성시,42640,5,67315,249487,129993
2023,LIBTYPE000002,20601110021,서초그림책도서관,서울,서초구,17165,2,4697,61578,15078
2023,LIBTYPE000002,20601110044,서초청소년도서관,서울,서초구,35999,5,14996,189862,75000
2023,LIBTYPE000002,2020141001,성남시구미도서관,경기,성남시,223812,5,32592,464093,173278
2023,LIBTYPE000002,2060141237,성남시복정도서관,경기,성남시,56699,3.5,13774,123841,92517
2023,LIBTYPE000002,2060141007,성남시분당도서관,경기,성남시,334287,4,35575,463472,207761
2023,LIBTYPE000002,2060141008,성남시수정도서관,경기,성남시,299541,14,22176,204505,151663
2023,LIBTYPE000002,2060141173,성남시운중도서관,경기,성남시,63985,1.5,15550,152680,77444
2023,LIBTYPE000002,2060141006,성남시중앙도서관,경기,성남시,318697,9.5,36006,455876,376800
2023,LIBTYPE000002,2060141009,성남시중원도서관,경기,성남시,315026,16,22606,243371,152892
2023,LIBTYPE000002,2060147023,성주군청사도서관,경북,성주군,13597,1,510,1468,20000
2023,LIBTYPE000002,2060111029,성현동작은도서관,서울,관악구,53252,1,6559,37971,57205
2023,LIBTYPE000002,20601110054,손기정문화도서관,서울,중구,23968,4,5172,41232,92242
2023,LIBTYPE000002,2060111087,송파글마루도서관,서울,송파구,100963,16,19588,240997,109511
2023,LIBTYPE000002,2060141001,수원시선경도서관,경기,수원시,474677,6,24898,132714,87480
2023,LIBTYPE000002,2060141003,수원시영통도서관,경기,수원시,297505,4,24955,260356,85980
2023,LIBTYPE000002,2060141183,수원시일월도서관,경기,수원시,96645,3,21668,208354,81980
2023,LIBTYPE000002,2060141002,수원시중앙도서관,경기,수원시,260470,4,17183,86705,46000
2023,LIBTYPE000002,2060141168,수원시창룡도서관,경기,수원시,92901,2.5,29152,112307,71980
2023,LIBTYPE000002,2060141164,수원시한림도서관,경기,수원시,83146,4,14059,144408,70265
2023,LIBTYPE000002,2060141116,시흥시군자도서관,경기,시흥시,77549,1,1580,43206,39750
2023,LIBTYPE000002,2060141124,시흥시능곡도서관,경기,시흥시,98234,2,6545,131588,60641
2023,LIBTYPE000002,2060141037,시흥시대야도서관,경기,시흥시,80561,2,7125,142467,78273
2023,LIBTYPE000002,2060141141,시흥시매화도서관,경기,시흥시,41761,0,998,27251,16303
