평가년도,도서관구분,도서관코드,도서관명,행정구역,시군구,장서수(인쇄),사서수,대출자수,대출권수,도서예산(자료구입비)
2023,LIBTYPE000002,2060141245,시흥시배곧도서관,경기,시흥시,62869,3,11708,277852,117327
2023,LIBTYPE000002,2060141142,시흥시신천도서관,경기,시흥시,47470,0,1725,28774,17464
2023,LIBTYPE000002,2060141181,시흥시장곡도서관,경기,시흥시,44156,4,4910,91205,63264
2023,LIBTYPE000002,2060141036,시흥시중앙도서관,경기,시흥시,285431,8,9057,408121,89407
2023,LIBTYPE000002,20601110061,신대방누리도서관,서울,동작구,22009,5,2249,44000,36000
2023,LIBTYPE000002,20601110058,아차산숲속도서관,서울,광진구,8516,4,4264,42154,25494
2023,LIBTYPE000002,2060141193,안산미디어도서관,경기,안산시,41989,4,3030,44292,161272
2023,LIBTYPE000002,2060141021,안산시관산도서관,경기,안산시,237012,4,8266,71928,79000
2023,LIBTYPE000002,2060141022,안산시성포도서관,경기,안산시,158507,2,8778,95086,74116
2023,LIBTYPE000002,2060141020,안산시중앙도서관,경기,안산시,334503,10.5,22356,385485,176031
2023,LIBTYPE000002,2060141016,안양시만안도서관,경기,안양시,253385,4,13892,137917,102120
2023,LIBTYPE000002,2060141017,안양시박달도서관,경기,안양시,98319,3.5,12267,115031,100000
2023,LIBTYPE000002,2060141158,안양시벌말도서관,경기,안양시,63220,2.5,45130,114928,85000
2023,LIBTYPE000002,2060141015,안양시석수도서관,경기,안양시,447234,15,17098,192234,307695
2023,LIBTYPE000002,2060141018,안양시평촌도서관,경기,안양시,195259,9,12062,120495,110000
2023,LIBTYPE000002,2060141019,안양시호계도서관,경기,안양시,156822,4,16001,189893,111400
2023,LIBTYPE000002,2060141079,양주시덕정도서관,경기,양주시,80769,5.5,7516,24327,41600
2023,LIBTYPE000002,2060141261,여주기적의도서관,경기,여주시,16980,1,1823,21974,37842
2023,LIBTYPE000002,2060141175,오산시초평도서관,경기,오산시,50367,1.5,2883,29485,36269
2023,LIBTYPE000002,2060141249,왕배푸른숲도서관,경기,화성시,53474,5,16268,332284,136780
2023,LIBTYPE000002,2060141027,용인시구성도서관,경기,용인시,156112,5.5,19374,268510,146375
2023,LIBTYPE000002,2060141025,용인시수지도서관,경기,용인시,271231,9,44737,879485,374002
2023,LIBTYPE000002,2060141092,용인시죽전도서관,경기,용인시,199248,3.5,24989,468675,169675
2023,LIBTYPE000002,2060141026,용인시포곡도서관,경기,용인시,183519,3,12950,158120,133596
2023,LIBTYPE000002,2060131008,울주선바위도서관,울산,울주군,162384,7,42861,255629,168923
2023,LIBTYPE000002,20601110011,월곡꿈그림도서관,서울,성북구,19134,3,7673,30080,22803
2023,LIBTYPE000002,2060111060,은천동작은도서관,서울,관악구,48834,3,10283,79438,55797
2023,LIBTYPE000002,2060141052,의왕시내손도서관,경기,의왕시,217260,3,13440,329588,117500
2023,LIBTYPE000002,2060141051,의왕시중앙도서관,경기,의왕시,193878,7,9059,161658,138165
2023,LIBTYPE000002,2060141065,의정부과학도서관,경기,의정부시,175359,7,15552,207572,132200
2023,LIBTYPE000002,2060141238,의정부미술도서관,경기,의정부시,53992,6,13162,148761,76258
2023,LIBTYPE000002,2060141276,의정부영어도서관,경기,의정부시,57088,2.5,8413,148575,71920
2023,LIBTYPE000002,2060141263,의정부음악도서관,경기,의정부시,12038,3.5,5868,56050,62372
2023,LIBTYPE000002,2060141066,의정부정보도서관,경기,의정부시,180904,16,14059,137474,74895
2023,LIBTYPE000002,2060123037,이룸청소년도서관,인천,동구,5857,1,859,2236,19945
2023,LIBTYPE000002,2060141046,이천시청미도서관,경기,이천시,113089,2,2972,39185,49714
2023,LIBTYPE000002,2050145001,익산교육문화회관,전북,익산시,127550,5,1765,36132,70000
2023,LIBTYPE000002,2060142041,인제기적의도서관,강원,인제군,22918,3,1592,18446,138086
2023,LIBTYPE000002,2060145016,임피채만식도서관,전북,군산시,34014,0,758,1566,9836
2023,LIBTYPE000002,2060146035,전라남도립도서관,전남,무안군,332442,7.5,86319,349991,559797
2023,LIBTYPE000002,2050145016,전주교육문화회관,전북,전주시,227906,9,36007,85807,113412
2023,LIBTYPE000002,2050145015,정읍학생복지회관,전북,정읍시,84214,4,2115,15385,49500
2023,LIBTYPE000002,2060149001,제주시우당도서관,제주,제주시,249825,5.5,43144,148150,196790
2023,LIBTYPE000002,2060143033,청주가로수도서관,충북,청주시,57097,2,14420,298067,143474
2023,LIBTYPE000002,2060141070,파주시중앙도서관,경기,파주시,212257,19,13365,172961,211604
2023,LIBTYPE000002,2060141242,하남시미사도서관,경기,하남시,140841,8,26310,584223,150900
2023,LIBTYPE000002,2060141227,하남시세미도서관,경기,하남시,32188,1,4635,61380,32201
2023,LIBTYPE000002,2060141050,하남시신장도서관,경기,하남시,167111,4,37806,109031,200450
2023,LIBTYPE000002,2060141257,하남시위례도서관,경기,하남시,51171,2,16349,361576,122400
2023,LIBTYPE000002,2060141272,하남시일가도서관,경기,하남시,28215,2.5,4213,65914,50032
2023,LIBTYPE000002,2060146032,해룡농어촌도서관,전남,순천시,30822,0,3025,7771,9500
2023,LIBTYPE000002,20601110023,해맞이역사도서관,서울,양천구,31912,4,9218,54961,120181
2023,LIBTYPE000002,2060141129,행복어린이도서관,경기,파주시,29270,0.5,2012,19815,15200
2023,LIBTYPE000002,2060141042,화성시남양도서관,경기,화성시,117620,4,11889,171626,110600
2023,LIBTYPE000002,2060141044,화성시병점도서관,경기,화성시,138487,2,12365,148905,107528
2023,LIBTYPE000002,2060141043,화성시삼괴도서관,경기,화성시,91360,4,5754,45690,50000
2023,LIBTYPE000002,2060141041,화성시태안도서관,경기,화성시,119320,5,10672,100657,69969
2023,LIBTYPE000002,2060124020,효천어울림도서관,광주,남구,21787,3,2989,44833,300000
2023,LIBTYPE000002,2060141100,가평군 설악도서관,경기,가평군,71465,2,2915,2915,43296
2023,LIBTYPE000002,2060141083,가평군 조종도서관,경기,가평군,76718,2,4053,23270,43296
2023,LIBTYPE000002,2060141143,가평군 청평도서관,경기,가평군,81212,2,1607,28199,43296
2023,LIBTYPE000002,2060144003,공주시 웅진도서관,충남,공주시,143914,5,2275,59548,84836
2023,LIBTYPE000002,2060141034,광명시 광명도서관,경기,광명시,247942,8,13131,135530,164541
2023,LIBTYPE000002,2060141039,군포시 당동도서관,경기,군포시,111635,2.5,4680,67398,78635
2023,LIBTYPE000002,2060141040,군포시 대야도서관,경기,군포시,109918,3,4097,65806,86366
2023,LIBTYPE000002,2060141146,군포시 부곡도서관,경기,군포시,99934,3,5103,113634,87206
2023,LIBTYPE000002,2060141038,군포시 산본도서관,경기,군포시,197048,10,13221,140617,215732
2023,LIBTYPE000002,2060141088,군포시 중앙도서관,경기,군포시,392195,12.5,19771,446530,469444
2023,LIBTYPE000002,2060141127,금촌3동솔빛도서관,경기,파주시,55564,3,4361,38911,32713
2023,LIBTYPE000002,2060124015,남구 청소년도서관,광주,남구,54790,2,5847,102526,67092
2023,LIBTYPE000002,2030141009,라이브러리 티티섬,경기,성남시,15450,2,657,1337,14236
2023,LIBTYPE000002,20601110032,배봉산 숲속도서관,서울,동대문구,16833,3,5717,51406,42595
2023,LIBTYPE000002,2060144012,서산시 대산도서관,충남,서산시,107764,5,1928,44435,50208
2023,LIBTYPE000002,2060141230,성남시 서현도서관,경기,성남시,94952,4,32475,501031,165985
2023,LIBTYPE000002,2060141243,성남시 위례도서관,경기,성남시,38916,4,14781,235120,96621
2023,LIBTYPE000002,2060141233,시흥시 목감도서관,경기,시흥시,62140,3,5959,289223,82016
2023,LIBTYPE000002,2060144016,아산시 둔포도서관,충남,아산시,105028,1,3445,52621,51999
2023,LIBTYPE000002,2060144017,아산시 배방도서관,충남,아산시,116126,2,6448,97484,57900
2023,LIBTYPE000002,2060144039,아산시 중앙도서관,충남,아산시,170833,21,14838,279131,187615
2023,LIBTYPE000002,2060141023,안산시 감골도서관,경기,안산시,165544,6.5,11973,141874,110320
2023,LIBTYPE000002,2060141122,안산시 부곡도서관,경기,안산시,28609,1,3113,20627,18940
2023,LIBTYPE000002,2060141189,안산시 일동도서관,경기,안산시,30510,1,5656,13311,15500
2023,LIBTYPE000002,2060141114,안성시 공도도서관,경기,안성시,170192,3,5888,176395,113517
2023,LIBTYPE000002,2060141049,안성시 보개도서관,경기,안성시,89737,1.5,2825,84426,87639
2023,LIBTYPE000002,2060141251,안성시 아양도서관,경기,안성시,68843,2,4158,110761,142092
2023,LIBTYPE000002,2060141185,안성시 일죽도서관,경기,안성시,39954,2,570,13722,52306
2023,LIBTYPE000002,2060141091,안성시 중앙도서관,경기,안성시,440282,12,6269,178569,166814
2023,LIBTYPE000002,2060141159,안성시 진사도서관,경기,안성시,101439,3,3825,112220,97310
2023,LIBTYPE000002,2060141130,양주시 고읍도서관,경기,양주시,67369,2,6008,70848,24189
2023,LIBTYPE000002,2060141099,양주시 남면도서관,경기,양주시,63705,1,6563,18561,28107
2023,LIBTYPE000002,2060141160,양주시 덕계도서관,경기,양주시,85191,3,4887,84052,26960
2023,LIBTYPE000002,2060141084,연천군 중앙도서관,경기,연천군,105614,2.5,2141,36283,60000
2023,LIBTYPE000002,2060146047,영암군 학산도서관,전남,영암군,2990,2,600,7931,38000
2023,LIBTYPE000002,2060141097,오산시 중앙도서관,경기,오산시,242147,6.5,11098,185163,112424
2023,LIBTYPE000002,2060141053,오산시 청학도서관,경기,오산시,64240,1,2721,17902,22104
2023,LIBTYPE000002,20601110015,용산 꿈나무도서관,서울,용산구,55068,7,8050,150861,96494
2023,LIBTYPE000002,2060141118,용인시 기흥도서관,경기,용인시,192052,4.5,27700,443079,146075
2023,LIBTYPE000002,2060141098,용인시 동백도서관,경기,용인시,173431,4,23580,444332,172956
2023,LIBTYPE000002,2060141138,용인시 모현도서관,경기,용인시,128394,4.5,12356,99742,132385
2023,LIBTYPE000002,2060141190,용인시 청덕도서관,경기,용인시,115373,3,19074,296296,141998
2023,LIBTYPE000002,2060141161,용인시 흥덕도서관,경기,용인시,140518,3,18710,343373,146054
2023,LIBTYPE000002,2060131001,울산농소3동도서관,울산,북구,53121,3,4499,74719,30315
2023,LIBTYPE000002,2060145043,익산시 유천도서관,전북,익산시,26278,4,5486,72678,91122
2023,LIBTYPE000002,2060148031,창녕군 영산도서관,경남,창녕군,64252,2,1217,12651,64500
2023,LIBTYPE000002,2060141101,하남시 나룰도서관,경기,하남시,233504,4.5,19196,313988,128842
2023,LIBTYPE000002,2060141198,하남시 덕풍도서관,경기,하남시,26235,1,1796,22569,27200
2023,LIBTYPE000002,2060141195,화성시 진안도서관,경기,화성시,87810,4,9676,120010,84158
2023,LIBTYPE000002,20601110019,강남구립못골도서관,서울,강남구,74255,9,21632,218796,134544
2023,LIBTYPE000002,20601110039,강남구립열린도서관,서울,강남구,38671,6,15179,159975,54460
2023,LIBTYPE000002,2060111063,강동구립강일도서관,서울,강동구,96647,7,12739,206305,90090
2023,LIBTYPE000002,20601110045,강동구립둔촌도서관,서울,강동구,37094,6.5,10109,129402,86310
2023,LIBTYPE000002,2060111031,강동구립성내도서관,서울,강동구,83819,6,12530,155366,84478
2023,LIBTYPE000002,2060111066,강동구립암사도서관,서울,강동구,98935,8,12948,186985,81856
2023,LIBTYPE000002,20601110012,강동구립천호도서관,서울,강동구,54680,5,10317,127584,84258
2023,LIBTYPE000002,2060111046,강동구립해공도서관,서울,강동구,92058,7,13541,152274,81492
2023,LIBTYPE000002,2060142008,강릉시립중앙도서관,강원,강릉시,89517,3,28494,75754,108941
2023,LIBTYPE000002,2060111005,강북문화정보도서관,서울,강북구,219704,7,14090,247809,195000
2023,LIBTYPE000002,2060111000,강서구립가양도서관,서울,강서구,62291,7,41195,140191,108703
2023,LIBTYPE000002,2060148035,거제시립수양도서관,경남,거제시,51403,2.5,6359,122507,38899
2023,LIBTYPE000002,2060148042,거제시립아주도서관,경남,거제시,32889,2,41547,124642,46138
2023,LIBTYPE000002,2060148025,거제시립옥포도서관,경남,거제시,56926,2,36448,85548,39141
2023,LIBTYPE000002,2060148029,거제시립장평도서관,경남,거제시,71513,3,23155,78020,49172
2023,LIBTYPE000002,2060148037,거제시립하청도서관,경남,거제시,41223,2,13989,60113,46138
2023,LIBTYPE000002,2050141008,경기과천교육도서관,경기,과천시,161868,21,34659,171394,303300
2023,LIBTYPE000002,2050141005,경기광주교육도서관,경기,광주시,103655,7,923,27798,156825
2023,LIBTYPE000002,2050141003,경기김포교육도서관,경기,김포시,68831,7,1034,22860,97260
2023,LIBTYPE000002,2050141007,경기성남교육도서관,경기,성남시,226667,18,43317,144684,199654
2023,LIBTYPE000002,2050141001,경기중앙교육도서관,경기,수원시,179082,18,3263,121480,931961
2023,LIBTYPE000002,2050141011,경기평생교육학습관,경기,수원시,654052,19,7210,177496,266080
2023,LIBTYPE000002,2050141002,경기평택교육도서관,경기,평택시,107314,9,1751,44487,87199
2023,LIBTYPE000002,2050141004,경기포천교육도서관,경기,포천시,69955,7,441,6284,55394
2023,LIBTYPE000002,2050141009,경기화성교육도서관,경기,화성시,98267,8,3702,80860,155914
2023,LIBTYPE000002,2060147036,경산시립장산도서관,경북,경산시,116897,4,22881,77599,35000
2023,LIBTYPE000002,2060141196,고양시립가좌도서관,경기,고양시,82764,2,19543,129398,95781
2023,LIBTYPE000002,2060141275,고양시립높빛도서관,경기,고양시,54534,3,12179,90234,121006
2023,LIBTYPE000002,2060141086,고양시립대화도서관,경기,고양시,147822,3,29486,261534,167037
2023,LIBTYPE000002,2060141135,고양시립덕이도서관,경기,고양시,88977,2,18519,154055,95665
2023,LIBTYPE000002,2060141060,고양시립마두도서관,경기,고양시,161509,3,26956,212125,134640
2023,LIBTYPE000002,2060141061,고양시립백석도서관,경기,고양시,137514,4,25042,197194,112768
2023,LIBTYPE000002,2060141176,고양시립삼송도서관,경기,고양시,86612,2.5,82607,254881,138194
2023,LIBTYPE000002,2060141136,고양시립식사도서관,경기,고양시,94045,2,18790,89542,89840
2023,LIBTYPE000002,2060141064,고양시립원당도서관,경기,고양시,70998,2,9661,51501,33451
2023,LIBTYPE000002,2060141250,고양시립일산도서관,경기,고양시,46804,3,18530,160809,106840
2023,LIBTYPE000002,2060141094,고양시립풍동도서관,경기,고양시,87313,3,19913,145152,109408
2023,LIBTYPE000002,2060141087,고양시립한뫼도서관,경기,고양시,135202,3,21436,188057,118659
2023,LIBTYPE000002,2060141063,고양시립행신도서관,경기,고양시,142862,4,22873,158069,115711
2023,LIBTYPE000002,2060141062,고양시립화정도서관,경기,고양시,156555,16,29986,227928,190072
2023,LIBTYPE000002,2060145026,고창군립성호도서관,전북,고창군,39467,1,1062,18773,17600
2023,LIBTYPE000002,2060146015,고흥군립북부도서관,전남,고흥군,53248,0,768,2852,35000
2023,LIBTYPE000002,2060146034,고흥군립중앙도서관,전남,고흥군,55933,6,3233,10898,35000
2023,LIBTYPE000002,2060124011,광주북구운암도서관,광주,북구,105301,2,7335,143575,85905
2023,LIBTYPE000002,2060124005,광주북구일곡도서관,광주,북구,153560,5,7104,119600,104673
2023,LIBTYPE000002,2060124004,광주서구공공도서관,광주,서구,62207,3,4183,92614,62447
2023,LIBTYPE000002,2060141048,광주시립중앙도서관,경기,광주시,308904,10,17885,275020,342070
2023,LIBTYPE000002,2060141111,구리시립토평도서관,경기,구리시,196232,5.5,11043,238373,110840
2023,LIBTYPE000002,2060111040,구립증산정보도서관,서울,은평구,70308,8,13566,188899,88508
2023,LIBTYPE000002,2060147014,구미시립봉곡도서관,경북,구미시,129918,4,23589,161377,84706
2023,LIBTYPE000002,2060147013,구미시립선산도서관,경북,구미시,85213,3,36757,36758,38554
2023,LIBTYPE000002,2060147039,구미시립양포도서관,경북,구미시,48776,4,10504,260986,81720
2023,LIBTYPE000002,2060147012,구미시립인동도서관,경북,구미시,143011,2,4286,63282,72922
2023,LIBTYPE000002,2060147011,구미시립중앙도서관,경북,구미시,232879,12,40325,138227,269783
2023,LIBTYPE000002,2060145044,군산시립금강도서관,전북,군산시,45951,3,8710,168314,133832
2023,LIBTYPE000002,2060144004,금산인삼고을도서관,충남,금산군,76009,2,5550,14394,33480
2023,LIBTYPE000002,2060111030,금천구립가산도서관,서울,금천구,66999,4,20382,55663,114134
2023,LIBTYPE000002,2060111003,금천구립독산도서관,서울,금천구,117580,7,7363,86623,116048
2023,LIBTYPE000002,2060111084,금천구립시흥도서관,서울,금천구,89207,6,7006,122853,106675
2023,LIBTYPE000002,2060141154,남양주시진접도서관,경기,남양주시,105085,3,10106,127076,70415
2023,LIBTYPE000002,2060122017,달서가족문화도서관,대구,달서구,78332,4,14463,413181,85522
2023,LIBTYPE000002,2060122001,달서구립도원도서관,대구,달서구,105267,3,10012,149723,62841
2023,LIBTYPE000002,2060122006,달서구립본리도서관,대구,달서구,97696,4,9308,195386,72893
2023,LIBTYPE000002,2060122002,달서구립성서도서관,대구,달서구,100942,3,9985,149075,74410
2023,LIBTYPE000002,2060144007,당진시립송악도서관,충남,당진시,62295,1,19269,46971,40000
2023,LIBTYPE000002,2060144025,당진시립중앙도서관,충남,당진시,159236,8,56788,112829,197000
2023,LIBTYPE000002,2060144008,당진시립합덕도서관,충남,당진시,39538,1,1308,11035,21000
2023,LIBTYPE000002,2060122015,대구북구태전도서관,대구,북구,60377,3,6250,121533,72634
2023,LIBTYPE000002,2060125004,대전동구가오도서관,대전,동구,123828,5,6185,198344,95847
2023,LIBTYPE000002,2060125002,대전동구용운도서관,대전,동구,122290,3,4609,131936,96365
2023,LIBTYPE000002,2060125005,대전동구판암도서관,대전,동구,36649,1,1468,27914,20939
2023,LIBTYPE000002,2050125001,대전학생교육문화원,대전,중구,130895,12,7762,252095,135900
2023,LIBTYPE000002,2060111085,도곡정보문화도서관,서울,강남구,120086,11,27190,297754,323995
2023,LIBTYPE000002,2060111008,도봉문화정보도서관,서울,도봉구,155887,9,10664,170530,175425
2023,LIBTYPE000002,20601110042,동대문책마당도서관,서울,동대문구,14393,2,4069,38569,29252
2023,LIBTYPE000002,2060142044,동해꿈빛마루도서관,강원,동해시,25579,2,2309,24064,51187
2023,LIBTYPE000002,2060142009,동해시립발한도서관,강원,동해시,119529,3,8859,63422,77427
2023,LIBTYPE000002,2060142010,동해시립북삼도서관,강원,동해시,120534,3,15774,109359,67427
2023,LIBTYPE000002,2060143023,레인보우영동도서관,충북,영동군,68274,2,8918,28115,44975
2023,LIBTYPE000002,2060111041,마포구립서강도서관,서울,마포구,72316,7,73716,171234,96286
2023,LIBTYPE000002,20601110053,마포소금나루도서관,서울,마포구,42254,4,65912,174414,60070
2023,LIBTYPE000002,2060147028,문경시립모전도서관,경북,문경시,91310,3,2955,67289,51065
2023,LIBTYPE000002,2060147018,문경시립문희도서관,경북,문경시,74415,2,388,8039,20000
2023,LIBTYPE000002,2060147017,문경시립중앙도서관,경북,문경시,120721,3,1694,39924,48582
2023,LIBTYPE000002,2060111086,미아문화정보도서관,서울,강북구,42675,2,4744,27224,24000
2023,LIBTYPE000002,2060148032,밀양시립영어도서관,경남,밀양시,43065,1,6241,14027,41035
2023,LIBTYPE000002,20601110025,방아다리문학도서관,서울,양천구,31988,3,8622,59639,116912
2023,LIBTYPE000002,2060121029,부산시청열린도서관,부산,연제구,32640,2,2618,22913,40000
2023,LIBTYPE000002,2060141013,부천시립꿈빛도서관,경기,부천시,199280,3,14819,91091,70903
2023,LIBTYPE000002,2060141212,부천시립도당도서관,경기,부천시,35183,1,6441,21083,47825
2023,LIBTYPE000002,2060141210,부천시립동화도서관,경기,부천시,62586,1,8898,106943,59384
2023,LIBTYPE000002,2060141012,부천시립북부도서관,경기,부천시,134681,2,14082,59652,69893
2023,LIBTYPE000002,2060141125,부천시립상동도서관,경기,부천시,176796,12,25610,212421,289346
2023,LIBTYPE000002,2060141188,부천시립송내도서관,경기,부천시,115241,2.5,52085,140394,101895
2023,LIBTYPE000002,2060141266,부천시립수주도서관,경기,부천시,65750,11.5,15242,128271,215581
2023,LIBTYPE000002,2060141011,부천시립심곡도서관,경기,부천시,159551,2,12366,43631,66591
2023,LIBTYPE000002,2060141234,부천시립역곡도서관,경기,부천시,53968,1,10300,83548,41296
2023,LIBTYPE000002,2060141211,부천시립오정도서관,경기,부천시,101337,2,16199,159717,133829
2023,LIBTYPE000002,2060141010,부천시립원미도서관,경기,부천시,233060,3,20785,132973,109077
2023,LIBTYPE000002,2060149005,서귀포시동부도서관,제주,서귀포시,71204,3,3130,32500,49999
2023,LIBTYPE000002,2060149006,서귀포시서부도서관,제주,서귀포시,68697,2,21479,65530,54000
2023,LIBTYPE000002,2060149003,서귀포시중앙도서관,제주,서귀포시,99138,4,7779,124155,81955
2023,LIBTYPE000002,2060144013,서천장항공공도서관,충남,서천군,75059,4,821,13883,26977
2023,LIBTYPE000002,20601110020,서초구립내곡도서관,서울,서초구,81129,7,18482,182789,121420
2023,LIBTYPE000002,2060111081,서초구립반포도서관,서울,서초구,158580,15,31551,410742,306698
2023,LIBTYPE000002,20601110033,서초구립양재도서관,서울,서초구,74918,8,23162,227026,183896
2023,LIBTYPE000002,20601110007,석관동미리내도서관,서울,성북구,36968,3,4842,41335,24394
2023,LIBTYPE000002,2060141172,성남시무지개도서관,경기,성남시,47479,1,12324,129930,61745
2023,LIBTYPE000002,2060111024,성동구립금호도서관,서울,성동구,91614,6,7901,155384,62700
2023,LIBTYPE000002,2060111080,성동구립성수도서관,서울,성동구,54124,7,7491,115037,46950
2023,LIBTYPE000002,2060111032,성동구립용답도서관,서울,성동구,77801,5,5241,59865,33996
2023,LIBTYPE000002,2060111088,성동구립청계도서관,서울,성동구,55523,8,19370,123426,40300
2023,LIBTYPE000002,2060111016,솔샘문화정보도서관,서울,강북구,50823,3,5726,44513,25000
2023,LIBTYPE000002,2060111068,송중문화정보도서관,서울,강북구,26672,1,3041,15590,12000
2023,LIBTYPE000002,2060122011,수성구립고산도서관,대구,수성구,162316,10,20944,465136,180943
2023,LIBTYPE000002,2060122008,수성구립범어도서관,대구,수성구,275669,14,30780,714250,369740
2023,LIBTYPE000002,2060141156,수원시대추골도서관,경기,수원시,112757,3,17714,140026,71980
2023,LIBTYPE000002,2060141224,수원시매여울도서관,경기,수원시,58077,4,18689,201340,81980
2023,LIBTYPE000002,2060141167,수원시버드내도서관,경기,수원시,90688,3,15526,94004,76980
2023,LIBTYPE000002,2060141005,수원시북수원도서관,경기,수원시,222529,6,27047,260796,87480
2023,LIBTYPE000002,2060141004,수원시서수원도서관,경기,수원시,219906,5,20784,110143,66980
2023,LIBTYPE000002,2060141169,수원시호매실도서관,경기,수원시,126595,6,21803,256772,87480
2023,LIBTYPE000002,2060111069,수유문화정보도서관,서울,강북구,38810,1,15343,32933,25500
2023,LIBTYPE000002,2060146036,순천시립삼산도서관,전남,순천시,168682,9,6804,101712,76779
2023,LIBTYPE000002,2060146042,순천시립신대도서관,전남,순천시,67706,5,7062,117710,133781
2023,LIBTYPE000002,2060147010,안동시립웅부도서관,경북,안동시,81010,1,1712,15147,37323
2023,LIBTYPE000002,2060147041,안동시립중앙도서관,경북,안동시,49538,5,5341,162115,115662
2023,LIBTYPE000002,2060141192,안양시립관양도서관,경기,안양시,94784,4.5,17675,214207,110830
2023,LIBTYPE000002,2060141117,안양시립비산도서관,경기,안양시,101076,4.5,19499,240679,112000
2023,LIBTYPE000002,2060141202,안양시립삼덕도서관,경기,안양시,77617,3,13749,119955,100000
2023,LIBTYPE000002,2060141152,양평군립양동도서관,경기,양평군,43935,1,2734,7741,38598
2023,LIBTYPE000002,2060141056,양평군립중앙도서관,경기,양평군,109122,7,5129,70530,107466
2023,LIBTYPE000002,2060141153,양평군립지평도서관,경기,양평군,37141,1,1111,11462,40798
2023,LIBTYPE000002,2060146003,여수시립돌산도서관,전남,여수시,72167,2,1293,7629,74001
2023,LIBTYPE000002,2060146005,여수시립소라도서관,전남,여수시,71048,1,1644,33596,49899
2023,LIBTYPE000002,2060146004,여수시립쌍봉도서관,전남,여수시,158555,3,7735,146483,128060
2023,LIBTYPE000002,2060146006,여수시립율촌도서관,전남,여수시,55420,1,833,5502,48382
2023,LIBTYPE000002,2060146002,여수시립현암도서관,전남,여수시,167238,2,2916,66652,79073
2023,LIBTYPE000002,2060146029,여수시립환경도서관,전남,여수시,105830,2,4127,63718,79106
2023,LIBTYPE000002,2060146045,여수시이순신도서관,전남,여수시,94337,11,12922,230954,179365
2023,LIBTYPE000002,2060145014,완주군립고산도서관,전북,완주군,73470,1,419,9213,20000
2023,LIBTYPE000002,2060145013,완주군립삼례도서관,전북,완주군,84550,1,828,18068,19727
2023,LIBTYPE000002,2060145030,완주군립중앙도서관,전북,완주군,66032,4,936,34789,30000
2023,LIBTYPE000002,2060131005,울산남구도산도서관,울산,남구,59896,1,4465,113626,59295
2023,LIBTYPE000002,2060131007,울산남구신복도서관,울산,남구,58095,1,4697,95585,60000
